reward,claim_status,person_gender,entity_type,channel,support_interactions,agent_id,customer_score,entity_a,person_age,location,revenue,product_id,trip_length
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.20962461201199928,50b3e71e,36,china,79.33484062658526,SecurePlan Flex,15
18.686208915512253,0,9b2d5b46,type_a,web,1,agt_0001,0.17630797938636739,96d6c6df,33,australia,29.367209139809077,DriveSafe Rental Addon,4
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.11550210670164965,50b3e71e,35,"taiwan, province of china",20.87569985426507,TripGuard Cancel,8
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.14823250588229936,50b3e71e,35,thailand,22.669878883287787,SecurePlan Flex,73
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.1450051119413694,50b3e71e,35,thailand,14.035127598755512,TripGuard Cancel,6
24.655292514889716,0,f67ab10a,type_b,web,1,agt_0002,0.14358837744614286,7b5dbb09,28,united states,70.80295400203855,TravelShield Value,48
7.783415356228992,0,f67ab10a,type_b,web,0,agt_0002,0.1965855945786536,7b5dbb09,45,thailand,21.085397988244654,TravelShield Basic,15
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.1110404881849548,50b3e71e,35,cambodia,40.67411221877293,SecurePlan Flex,7
12.587884401789145,0,08f27188,type_b,web,2,agt_0006,0.35701486476752303,1e089e14,100,india,31.59348224525484,TravelShield Value,1
0.0,0,9b2d5b46,type_a,web,3,agt_0004,0.20241726569262344,50b3e71e,35,singapore,16.199447263672084,TripGuard Cancel,13
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.19540103081313362,50b3e71e,37,indonesia,36.7709838248612,SecurePlan Flex,74
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.19327191043222505,50b3e71e,36,singapore,10.135200593711373,TripGuard Cancel,9
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.17918565489719007,50b3e71e,34,finland,42.0077991975359,SecurePlan Flex,129
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.13062157899485866,50b3e71e,36,philippines,19.54913570145827,TripGuard Cancel,96
9.35326697396937,0,08f27188,type_b,web,2,agt_0002,0.1272821094870894,7b5dbb09,39,china,24.75062017907335,TravelShield Basic,8
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.11297846782890336,50b3e71e,37,myanmar,20.125284900815785,SecurePlan OneWay,4
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.3131698855284389,50b3e71e,56,india,18.24534799567342,TripGuard Cancel,67
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.17053261727556235,50b3e71e,35,spain,10.413445617639198,TripGuard Cancel,35
42.8574292951179,0,9b2d5b46,type_a,web,3,agt_0001,0.14863229050637392,96d6c6df,40,united states,70.31850329617232,DriveSafe Rental Addon,63
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.19032565020034908,50b3e71e,38,singapore,20.442531870898726,SecurePlan OneWay,1
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.2773286956567472,50b3e71e,38,united arab emirates,20.357933843378188,SecurePlan OneWay,75
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.15752615294252983,50b3e71e,43,indonesia,19.767327143170426,SecurePlan OneWay,13
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.20373290162434504,50b3e71e,35,malaysia,11.320064606242319,TripGuard Cancel,33
37.902228986407245,0,f67ab10a,type_b,web,1,agt_0009,0.46016763989985776,be00235a,100,hong kong,113.55494399513685,TravelShield Value,34
3.835000308915932,0,f67ab10a,type_b,web,2,agt_0005,0.08691482222255657,99ede4e4,28,singapore,16.226664653253252,TravelShield Core,6
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.10218911986778695,50b3e71e,25,singapore,14.399020342893458,TripGuard Cancel,2
35.25436327847626,0,9b2d5b46,type_a,web,2,agt_0001,0.17263931938841687,96d6c6df,32,thailand,59.51090428629922,DriveSafe Rental Addon,10
99.15754033789165,0,9b2d5b46,type_a,web,1,agt_0001,0.3601136901866334,96d6c6df,62,united kingdom,162.955714341309,DriveSafe Rental Addon,91
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.1457269041031804,50b3e71e,56,united states,77.65455646871227,TripGuard Cancel,30
11.246850511018069,0,08f27188,type_b,web,2,agt_0005,0.19141174607921949,99ede4e4,39,singapore,46.12970966503047,TravelShield Core,197
66.59911520414121,0,08f27188,type_b,web,3,agt_0005,0.5369504597997471,99ede4e4,80,singapore,271.36550262380615,SecurePlan Annual Lite,366
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.14383961085286773,50b3e71e,37,japan,38.00931469326031,TripGuard Cancel,80
6.011597112429628,0,9b2d5b46,type_a,web,4,agt_0001,0.04423090832805912,96d6c6df,26,thailand,9.919274050224601,DriveSafe Rental Addon,11
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.1411359635352061,50b3e71e,35,thailand,10.388704783606311,TripGuard Cancel,43
0.3679277764693597,0,9b2d5b46,type_b,web,1,agt_0008,0.24075249600679222,b5e4bb23,47,singapore,1.3421213720095346,TripGuard TicketCover,55
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.22490343606484836,50b3e71e,52,hong kong,10.341717640171177,TripGuard Cancel,11
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.12799836559304156,50b3e71e,34,china,25.70939225272326,SecurePlan Flex,28
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.03736416990610085,50b3e71e,29,thailand,10.012067258990566,TripGuard Cancel,15
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.22970714059027714,50b3e71e,34,netherlands,63.38705331752833,SecurePlan Flex,145
0.0,0,9b2d5b46,type_a,web,3,agt_0004,0.27220757258609335,50b3e71e,55,united states,76.70208600303624,TripGuard Cancel,7
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.10105502506294688,50b3e71e,34,thailand,10.443745920697967,TripGuard Cancel,162
7.722918226159619,0,08f27188,type_b,web,1,agt_0002,0.27945304462470655,7b5dbb09,65,myanmar,21.444933283354313,TravelShield Basic,6
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.22191237682581522,50b3e71e,35,spain,12.415860591458067,TripGuard Cancel,83
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.11191240355864226,50b3e71e,31,indonesia,9.665229941538485,TripGuard Cancel,34
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.11966575076496536,50b3e71e,29,japan,12.351455968582918,TripGuard Cancel,11
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.1829134824500734,50b3e71e,34,sri lanka,0.0,TripGuard Cancel,33
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.2123171452283798,50b3e71e,38,china,27.96131613445083,SecurePlan Flex,36
6.108162640400954,0,08f27188,type_b,web,1,agt_0002,0.19196310096537333,7b5dbb09,44,malaysia,18.200698292238012,TravelShield Basic,4
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.20181969443142098,50b3e71e,34,singapore,33.24608096024885,TripGuard Cancel,3
6.05133194499434,0,9b2d5b46,type_a,web,1,agt_0001,0.1322828904820853,96d6c6df,30,netherlands,9.710354616023562,DriveSafe Rental Addon,6
29.26732383614178,0,9b2d5b46,type_a,web,1,agt_0001,0.14261079244883462,96d6c6df,43,australia,47.71182587772735,DriveSafe Rental Addon,55
6.526700467242397,0,08f27188,type_b,web,0,agt_0005,0.04057144126731946,99ede4e4,31,singapore,28.086182933542087,TravelShield Core,15
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.1264782720883814,50b3e71e,34,hong kong,43.06914790609352,SecurePlan Flex,70
10.972111087732031,0,f67ab10a,type_a,retail,2,agt_0015,0.252762442089362,5d630515,59,malaysia,30.070980717547737,CruiseSafe Trip,73
58.78685491009094,0,9b2d5b46,type_a,web,1,agt_0001,0.28119990054160215,96d6c6df,62,australia,101.15836745001317,DriveSafe Rental Addon,16
3.9813436033558705,0,08f27188,type_b,web,0,agt_0009,0.15695586132344488,be00235a,46,philippines,11.62146312683015,QuickProtect 24,1
48.41266655440042,0,9b2d5b46,type_a,web,0,agt_0001,0.15645302085003052,96d6c6df,35,australia,78.09661333374261,DriveSafe Rental Addon,12
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.1384953188538807,50b3e71e,20,united states,79.84794431712062,TripGuard Cancel,3
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.20066663528904322,50b3e71e,37,china,53.76578098943926,SecurePlan Flex,66
58.66911665647718,0,9b2d5b46,type_a,web,0,agt_0001,0.3075846281291763,96d6c6df,63,croatia,98.81234070114047,DriveSafe Rental Addon,46
18.604906428433623,0,9b2d5b46,type_a,web,0,agt_0001,0.25552721991234684,96d6c6df,38,australia,29.489417379151284,DriveSafe Rental Addon,38
13.137878790934776,0,f67ab10a,type_b,web,1,agt_0002,0.2249476807634011,7b5dbb09,48,philippines,38.505006564846774,TravelShield Basic,89
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.23611547785691772,50b3e71e,35,australia,36.36756637183135,TripGuard Cancel,2
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.1556056978438184,50b3e71e,35,switzerland,62.271706270046614,TripGuard Cancel,22
18.315025853065954,0,9b2d5b46,type_a,web,2,agt_0001,0.21178193750008667,96d6c6df,51,australia,31.063331797283798,DriveSafe Rental Addon,2
10.042822121403086,0,08f27188,type_a,retail,1,agt_0011,0.19137613538547765,aba20dea,54,malaysia,29.2719501572043,SecurePlan Standard,179
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.2568672379535793,50b3e71e,33,thailand,72.19963241744772,SecurePlan Flex,10
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.09390054881611924,50b3e71e,34,cambodia,28.162144059409265,SecurePlan Flex,8
42.01119938849815,0,9b2d5b46,type_a,web,1,agt_0001,0.24528161976012797,96d6c6df,50,australia,66.97647380367472,DriveSafe Rental Addon,8
0.0,0,f67ab10a,type_a,retail,1,agt_0014,0.38290323362845347,3db4b215,66,singapore,97.79334363050945,SecurePlan Individual,373
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.13812500548136922,50b3e71e,21,united states,11.190104617285392,TripGuard Cancel,36
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.19286984101302107,50b3e71e,37,china,38.16055381154484,SecurePlan Flex,69
5.979997705953419,0,08f27188,type_b,web,0,agt_0007,0.27050694688746646,c4e0e538,68,brunei darussalam,15.010275062309894,TravelShield Value,27
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.0872847426899893,50b3e71e,37,singapore,20.180159438382255,SecurePlan OneWay,1
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.20926073349026875,50b3e71e,34,philippines,19.990001252400894,TripGuard Cancel,180
6.075911193707325,0,f67ab10a,type_b,web,1,agt_0007,0.156793994170866,c4e0e538,30,brunei darussalam,15.028088834082201,TravelShield Value,6
0.0,0,9b2d5b46,type_a,web,3,agt_0004,0.10409085776599555,50b3e71e,26,singapore,20.16725764167832,SecurePlan OneWay,29
10.8574163194339,0,f67ab10a,type_a,retail,3,agt_0015,0.36539659638352556,5d630515,76,malaysia,29.087707558941545,CruiseSafe Trip,64
7.573440459995651,0,08f27188,type_b,web,2,agt_0002,0.18001153855671786,7b5dbb09,57,philippines,20.934134601133003,TravelShield Basic,29
4.609876262110315,0,08f27188,type_b,web,2,agt_0005,0.10190498609340412,99ede4e4,29,singapore,18.1982818774099,TravelShield Plus,13
9.122482239886493,0,08f27188,type_b,web,1,agt_0002,0.23492788611798454,7b5dbb09,45,china,25.9755644114243,TravelShield Basic,29
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.3012389266351399,50b3e71e,35,japan,102.46023163928415,SecurePlan Flex,13
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.1371193294940267,50b3e71e,39,thailand,10.165205314708965,TripGuard Cancel,81
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.19945525542163345,50b3e71e,35,"korea, republic of",27.12888926342811,SecurePlan OneWay,33
24.370719008064604,0,f67ab10a,type_a,web,2,agt_0013,0.1780507026048142,f94f3b95,55,australia,36.57970962144187,TripGuard Plus,19
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.24573611565294554,50b3e71e,34,thailand,31.712549063020365,SecurePlan Flex,62
24.034039634378427,0,9b2d5b46,type_a,web,2,agt_0001,0.12522811101415793,96d6c6df,37,malaysia,39.777362775046186,DriveSafe Rental Addon,4
12.46939278517819,0,f67ab10a,type_b,web,0,agt_0005,0.1327432105389769,99ede4e4,43,singapore,-51.995589346854395,TravelShield Premium,31
23.808292264758105,0,9b2d5b46,type_a,web,1,agt_0001,0.28318204288846494,96d6c6df,65,united states,38.315763770843965,DriveSafe Rental Addon,58
37.27008736455592,0,9b2d5b46,type_a,web,1,agt_0001,0.06507853285254236,96d6c6df,27,austria,-56.63420860953479,DriveSafe Rental Addon,102
61.7103829442832,0,9b2d5b46,type_a,web,1,agt_0001,0.16428197589795826,96d6c6df,31,australia,97.06096548164939,DriveSafe Rental Addon,222
17.007691635740713,0,9b2d5b46,type_a,web,3,agt_0001,0.14706679036055073,96d6c6df,32,malaysia,30.49017132143842,DriveSafe Rental Addon,6
16.59185358567108,0,08f27188,type_b,web,0,agt_0009,0.2618794890180137,be00235a,49,thailand,47.101882319193585,QuickProtect 24,20
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.2541281959936656,50b3e71e,37,china,34.53027391572225,SecurePlan Flex,54
18.610422589479715,0,9b2d5b46,type_a,web,1,agt_0001,0.12819833167916167,96d6c6df,24,australia,29.578553761577442,DriveSafe Rental Addon,13
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.22634922168384647,50b3e71e,43,philippines,20.843624526276354,SecurePlan OneWay,2
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.11433402707960807,50b3e71e,26,malaysia,12.694773246772233,TripGuard Cancel,48
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.13024721790630164,50b3e71e,33,singapore,9.827144850976916,TripGuard Cancel,5
30.900000412969334,0,9b2d5b46,type_a,web,1,agt_0001,0.2948252071187784,96d6c6df,50,thailand,50.90670451380262,DriveSafe Rental Addon,15
7.852695755931274,0,08f27188,type_b,web,0,agt_0002,0.13758276810310807,7b5dbb09,24,india,22.505682372155473,TravelShield Basic,10
63.54774582309047,0,f67ab10a,type_b,web,0,agt_0005,0.407589902224206,99ede4e4,54,singapore,249.3991309466814,SecurePlan Annual Lite,372
3.3680715075130836,0,08f27188,type_b,web,3,agt_0005,0.11285824442467395,99ede4e4,27,singapore,13.410840128770335,TravelShield Core,13
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.061875870800723015,50b3e71e,38,china,24.42198369441597,TripGuard Cancel,5
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.19584334728253056,50b3e71e,34,"korea, republic of",41.59888696501567,TripGuard Cancel,60
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.13792115603528798,50b3e71e,33,china,39.41077818142606,TripGuard Cancel,79
24.103036595000823,0,9b2d5b46,type_a,web,2,agt_0001,0.20838191759668528,96d6c6df,47,switzerland,37.68667143806933,DriveSafe Rental Addon,31
41.85289772169617,0,9b2d5b46,type_a,web,2,agt_0001,0.29894093276393546,96d6c6df,46,australia,71.52800400147557,DriveSafe Rental Addon,10
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.27279408406911665,50b3e71e,35,japan,108.72403245335896,SecurePlan Flex,6
0.22394713024219315,0,9b2d5b46,type_b,web,1,agt_0008,0.09891637994105287,b5e4bb23,47,singapore,0.7522164157223271,TripGuard TicketCover,4
7.190543447633474,0,9b2d5b46,type_b,web,1,agt_0008,0.21175527991786686,b5e4bb23,48,singapore,25.68092589344933,TripGuard TicketCover,62
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.1745815613445922,50b3e71e,35,japan,42.91621525290843,TripGuard Cancel,73
39.582106442531604,0,9b2d5b46,type_a,web,3,agt_0001,0.13129567254929175,96d6c6df,32,united kingdom,69.45178619157937,DriveSafe Rental Addon,14
7.411627694571441,0,f67ab10a,type_b,web,1,agt_0002,0.14643592678627979,7b5dbb09,44,malaysia,22.4624801118826,TravelShield Basic,5
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.11181992204422428,50b3e71e,37,"taiwan, province of china",32.04288931421461,TripGuard Cancel,4
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.23507591545352674,50b3e71e,60,indonesia,9.68417044339883,TripGuard Cancel,14
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.16416802011830112,50b3e71e,41,united states,30.791756289241693,SecurePlan OneWay,15
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.20862649013279555,50b3e71e,38,united arab emirates,168.65606637878037,SecurePlan Flex,45
18.02179144224944,0,9b2d5b46,type_a,web,1,agt_0001,0.25508417217519397,96d6c6df,29,malaysia,0.0,DriveSafe Rental Addon,9
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.1646190752511802,50b3e71e,38,philippines,9.882684760859279,TripGuard Cancel,1
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.10425888247774118,50b3e71e,34,australia,9.672277326087322,TripGuard Cancel,14
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.18062778775717417,50b3e71e,35,myanmar,19.05871732428092,SecurePlan Flex,35
7.778787074141025,0,f67ab10a,type_b,web,0,agt_0002,0.19471557855389762,7b5dbb09,49,indonesia,23.01899852723011,TravelShield Basic,7
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.29304789116189434,50b3e71e,53,united states,82.78170191031822,TripGuard Cancel,84
10.05252039711791,0,f67ab10a,type_a,retail,1,agt_0015,0.2165394050262444,5d630515,53,thailand,31.40936860958272,CruiseSafe Trip,6
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.18665040430674834,50b3e71e,35,philippines,25.827638603923685,SecurePlan Flex,30
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.02781906973280028,50b3e71e,32,indonesia,21.28771762097755,SecurePlan Flex,105
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.2653807329975625,50b3e71e,35,viet nam,26.33077742265299,SecurePlan Flex,41
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.14891199476780415,50b3e71e,36,japan,35.2952954437799,TripGuard Cancel,124
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.15135138788542057,50b3e71e,36,japan,56.675264568794454,TripGuard Cancel,81
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.17505595487459402,50b3e71e,34,australia,80.46193161830013,TripGuard Cancel,20
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.1771473803371594,50b3e71e,37,japan,45.75427230302238,SecurePlan Flex,49
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.10687957887216251,50b3e71e,24,singapore,9.65374121974117,TripGuard Cancel,21
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.1406119500153355,50b3e71e,24,japan,75.77426501435428,SecurePlan Flex,63
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.21853908635838457,50b3e71e,35,singapore,68.03250194301211,SecurePlan Flex,39
6.2126147064314,0,08f27188,type_b,web,0,agt_0007,0.2786985554004799,c4e0e538,40,brunei darussalam,15.196441963702558,TravelShield Value,19
4.775967137195429,0,08f27188,type_b,web,0,agt_0005,0.3881537352914727,99ede4e4,78,singapore,18.693224862684588,TravelShield Plus,77
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.1559794178392591,50b3e71e,27,malaysia,26.790610417185146,TripGuard Cancel,10
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.13037162159060972,50b3e71e,34,indonesia,20.225189773921862,SecurePlan Flex,74
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.17582772454403744,50b3e71e,38,india,21.8430052101859,SecurePlan OneWay,3
51.51463215121555,0,9b2d5b46,type_a,web,0,agt_0001,0.16208092480955624,96d6c6df,30,australia,85.00189728180126,DriveSafe Rental Addon,99
5.620893861715757,0,08f27188,type_b,web,0,agt_0005,0.19474850657037335,99ede4e4,33,singapore,22.110833764019766,TravelShield Plus,6
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.18653913301885103,50b3e71e,38,china,22.884544849991016,TripGuard Cancel,8
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.0954368287284675,50b3e71e,37,india,44.348444412655894,SecurePlan Flex,19
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.1391404225099508,50b3e71e,37,viet nam,15.73853403567474,TripGuard Cancel,29
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.293376858971349,50b3e71e,36,united kingdom,173.97213611083288,SecurePlan Flex,69
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.22488250649545347,50b3e71e,36,malaysia,20.60958528008525,TripGuard Cancel,11
3.256816012068674,0,9b2d5b46,type_b,web,1,agt_0008,0.13813300472217502,b5e4bb23,49,singapore,11.57713632762433,TripGuard TicketCover,162
12.52010447806619,0,f67ab10a,type_b,web,1,agt_0002,0.19693113105874044,7b5dbb09,45,australia,35.032899579818015,TravelShield Basic,20
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.262977434023578,50b3e71e,36,hong kong,21.910310240113116,SecurePlan Flex,55
23.425501163388535,0,9b2d5b46,type_a,web,3,agt_0001,0.21275755552629286,96d6c6df,48,malaysia,39.133421252571964,DriveSafe Rental Addon,21
10.780852961385325,0,f67ab10a,type_b,web,0,agt_0005,0.13209851608684128,99ede4e4,24,singapore,42.60046163639263,TravelShield Core,5
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.10116514458909551,50b3e71e,36,singapore,32.336455514594675,SecurePlan OneWay,205
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.3404703056812602,50b3e71e,64,indonesia,20.851629065739225,SecurePlan Flex,5
0.23461428111174495,0,9b2d5b46,type_b,web,0,agt_0008,0.24432004273118882,b5e4bb23,49,singapore,0.8223866194732354,TripGuard TicketCover,38
0.4531663233634161,0,9b2d5b46,type_b,web,1,agt_0008,0.22066818309453362,b5e4bb23,46,singapore,1.6141223097845925,TripGuard TicketCover,121
5.731615642620838,0,9b2d5b46,type_a,web,1,agt_0001,0.22318785228342047,96d6c6df,47,malaysia,9.818975880983437,DriveSafe Rental Addon,1
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.309323947536713,50b3e71e,54,indonesia,29.54281611729366,SecurePlan Flex,10
11.623703429304234,0,9b2d5b46,type_a,web,0,agt_0001,0.14225829868362483,96d6c6df,36,australia,20.642381194445644,DriveSafe Rental Addon,35
9.687998858199439,0,f67ab10a,type_b,web,0,agt_0005,0.17585833870313952,99ede4e4,39,singapore,39.80910731355729,TravelShield Core,27
3.860876880127231,0,f67ab10a,type_b,web,1,agt_0005,0.2466450567108069,99ede4e4,53,singapore,16.6678697579274,TravelShield Core,13
7.075411120548642,0,f67ab10a,type_b,web,1,agt_0005,0.338337014638159,99ede4e4,79,singapore,29.86448563397934,TravelShield Core,103
15.902392639192136,0,08f27188,type_b,web,1,agt_0002,0.27709270884489073,7b5dbb09,64,india,44.29070698064246,TravelShield Value,3
5.769272709786391,0,9b2d5b46,type_a,web,0,agt_0001,0.17569251833890154,96d6c6df,44,australia,9.510803844522911,DriveSafe Rental Addon,15
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.13977799218333503,50b3e71e,38,hong kong,14.695774042928392,TripGuard Cancel,14
14.88604929457008,0,f67ab10a,type_b,web,1,agt_0002,0.20499131496871403,7b5dbb09,26,myanmar,43.27048996343653,TravelShield Basic,50
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.16253120368097906,50b3e71e,37,united kingdom,80.78164423515867,TripGuard Cancel,10
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.2163529042480896,50b3e71e,58,australia,24.132429534887837,SecurePlan OneWay,6
0.0,0,9b2d5b46,type_a,web,2,agt_0004,0.14508613127138345,50b3e71e,40,myanmar,19.880428290552953,SecurePlan Flex,101
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.1858957646875864,50b3e71e,36,malaysia,20.41704243068187,SecurePlan Flex,31
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.17642098001868403,50b3e71e,34,spain,39.11211137641462,TripGuard Cancel,274
12.036347374646482,0,9b2d5b46,type_a,web,2,agt_0001,0.181044474001066,96d6c6df,35,united kingdom,19.32936662831041,DriveSafe Rental Addon,48
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.0919736296106585,50b3e71e,35,turkey,16.087551606778828,TripGuard Cancel,11
9.369756703934273,0,f67ab10a,type_b,web,0,agt_0005,0.1037828322410706,99ede4e4,33,singapore,40.20426077533327,TravelShield Plus,31
0.0,0,9b2d5b46,type_a,web,0,agt_0004,0.2520989045553651,50b3e71e,37,thailand,19.825310730444762,SecurePlan Flex,12
6.5331045487659605,0,f67ab10a,type_b,web,0,agt_0005,0.20096835847143257,99ede4e4,33,singapore,27.929787399826765,TravelShield Core,10
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.16782321771346695,50b3e71e,38,china,27.88664641635336,TripGuard Cancel,75
0.0,0,9b2d5b46,type_a,web,1,agt_0004,0.13266202916610226,50b3e71e,27,viet nam,10.43551653497061,TripGuard Cancel,37
5.983552491735413,0,9b2d5b46,type_a,web,2,agt_0001,0.08808351747222797,96d6c6df,25,australia,9.482993999443163,DriveSafe Rental Addon,2
